Header_Length,Protocol Type,Duration,Rate,Srate,Drate,fin_flag_number,syn_flag_number,rst_flag_number,psh_flag_number,ack_flag_number,ece_flag_number,cwr_flag_number,ack_count,syn_count,fin_count,rst_count,HTTP,HTTPS,DNS,Telnet,SMTP,SSH,IRC,TCP,UDP,DHCP,ARP,ICMP,IGMP,IPv,LLC,Tot sum,Min,Max,AVG,Std,Tot size,IAT,Number,Magnitue,Radius,Covariance,Variance,Weight
9348.5,6.0,64.0,24.257471881726666,24.257471881726666,0.0,0.0,0.03,0.52,0.11,0.48,0.0,0.0,0.72,0.52,5.78,17.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3192.23,127.88,428.52,309.5456342646861,115.99168489910716,328.28,84666957.49221951,9.5,19.346018607655992,163.12360065635752,62956.36891174108,0.81,141.55
13238.46,6.0,64.0,27.69108787234152,27.69108787234152,0.0,0.02,0.01,0.46,0.21,0.54,0.0,0.0,0.78,0.11,4.18,23.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3607.72,103.73,695.06,325.8966665688972,225.56459557748792,426.84,84666957.49367175,9.5,21.23289368212985,318.01953570165387,121300.40876107104,0.81,141.55
19709.81,6.0,64.0,32.56714963906486,32.56714963906486,0.0,0.01,0.02,0.26,0.48,0.74,0.0,0.0,0.91,0.06,5.66,27.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8269.98,359.51,1106.72,774.2011287231431,291.2188723152518,758.4,84666957.49468009,9.5,35.5442476959973,411.2330723688147,133593.74774594617,0.89,141.55
21818.93,6.0,64.0,36.6934355836738,36.6934355836738,0.0,0.0,0.03,0.57,0.06,0.42,0.0,0.0,0.74,0.32,7.15,28.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2108.22,72.92,861.82,215.73900749491307,287.58294405352405,179.72,84666957.4955012,9.5,18.888005643309835,405.4424864077737,155895.97774793569,0.69,141.55
27162.88,6.0,64.0,42.48710016864278,42.48710016864278,0.0,0.0,0.1,0.57,0.16,0.34,0.0,0.0,0.84,0.23,9.87,34.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3882.46,123.46,769.14,353.2235734414364,234.5908646435572,395.98,84666957.49640816,9.5,22.04457464745541,326.1115686281624,115884.0200263966,0.72,141.55
12208.24,6.0,64.0,25.15357033601593,25.15357033601593,0.0,0.0,0.05,0.2,0.34,0.76,0.0,0.0,0.53,0.49,6.76,17.27,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3914.93,119.46,740.52,378.7605299801248,258.6531271917684,371.09,84666957.49764168,9.5,23.7207062515141,361.9152633277847,154184.55861327815,0.85,141.55
11266.04,6.0,64.0,4533.449260303501,4533.449260303501,0.0,0.12,0.0,0.06,0.24,0.94,0.0,0.0,0.41,0.91,4.06,12.76,0.0,0.09,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5954.87,275.45,860.24,597.3851779711088,271.6536482525228,528.41,84666957.49802317,9.5,29.768291232500246,384.5251035800978,184942.27533495647,0.7,141.55
4259.89,6.0,64.0,32.303496209749056,32.303496209749056,0.0,0.22,0.0,0.02,0.35,0.98,0.0,0.0,0.29,1.02,1.02,11.62,0.0,0.03,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1077.77,65.28,218.23,89.89526907311814,51.8414455435137,156.33,84666957.49840522,9.5,12.921177104160996,72.47454152645204,23303.69417837844,0.9,141.55
15831.74,6.0,64.0,202.7797978994951,202.7797978994951,0.0,0.0,0.04,0.0,0.45,1.0,0.0,0.0,0.5,0.52,3.11,23.34,0.0,0.17,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10045.77,599.56,1326.49,998.4095085708065,277.3250508163824,948.09,84666957.49947952,9.5,41.99255794502648,389.90231175987066,139472.2790517137,0.72,141.55
44743.26,6.0,64.0,331.39740540910674,331.39740540910674,0.0,0.0,0.0,0.51,0.08,0.49,0.0,0.0,0.64,0.0,5.72,43.48,0.0,0.32,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7558.72,425.18,1347.12,754.9222975128587,402.8471188851095,685.94,84666957.50010861,9.5,36.268929183569554,570.2187659875578,257244.7956011865,0.66,141.55
44545.13,6.0,64.0,320.49001340152955,320.49001340152955,0.0,0.01,0.01,0.33,0.18,0.67,0.0,0.0,0.69,0.07,8.2,42.09,0.0,0.24,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9490.17,233.92,1435.36,915.691147437272,482.1657754027105,844.66,84666957.50104572,9.5,40.74662866617356,682.2670240061666,289398.2702820562,0.87,141.55
102735.35,6.0,64.0,969.444365122423,969.444365122423,0.0,0.0,0.04,0.06,0.2,0.93,0.0,0.0,0.35,0.11,1.71,75.01,0.0,0.57,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,12307.09,829.9,1498.0,1241.2330086254046,290.61229445177383,1139.59,84666957.5014618,9.5,49.32893200335633,410.76803506073605,177084.47742910506,0.52,141.55
18055.35,6.0,64.0,32.45593900076134,32.45593900076134,0.0,0.0,0.02,0.24,0.48,0.74,0.0,0.0,0.98,0.16,11.03,27.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8648.2,469.14,1000.09,832.9888449330597,202.52367463241328,774.13,84666957.50217977,9.5,36.25940129496958,286.4456619148831,73881.34876556485,0.82,141.55
25778.7,6.0,64.0,38.86473790016256,38.86473790016256,0.0,0.01,0.03,0.32,0.37,0.66,0.0,0.0,0.96,0.06,9.88,36.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8248.74,336.16,1145.21,712.9276420923846,327.9111176880005,884.87,84666957.50288649,9.5,34.33312336201127,460.7826501335079,189031.7736797373,0.67,141.55
23948.07,6.0,64.0,37.18365177851389,37.18365177851389,0.0,0.0,0.09,0.57,0.19,0.35,0.0,0.0,0.86,0.58,13.15,30.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6149.64,56.4,1019.64,529.2113366551749,411.06967534787407,498.22,84666957.50347354,9.5,29.01429507611408,581.3023715649065,261479.82984013148,0.73,141.55
12134.07,6.0,64.0,23.48708880629108,23.48708880629108,0.0,0.02,0.06,0.13,0.59,0.81,0.0,0.0,0.7,0.45,6.42,21.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5935.86,207.53,730.23,583.0195450156139,174.74194668227886,530.58,84666957.50463729,9.5,29.648009173103432,246.49216506425185,73805.96174209463,0.82,141.55
23832.48,6.0,64.0,42.92571589586333,42.92571589586333,0.0,0.04,0.01,0.11,0.51,0.88,0.0,0.0,0.85,0.42,18.61,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9401.08,255.94,1292.14,911.2363349005228,385.71614687588647,864.2,84666957.5054731,9.5,40.23285362870312,545.3629165199303,207190.4973482362,0.87,141.55
17536.58,6.0,64.0,24.65126083183048,24.65126083183048,0.0,0.09,0.0,0.12,0.45,0.88,0.0,0.0,0.83,0.7,3.13,27.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7472.27,279.39,1297.66,694.8193385463866,381.1560034258581,757.69,84666957.5059909,9.5,34.35085964092653,539.5776440069097,185374.58050915,0.94,141.55
16912.93,6.0,64.0,32.395562210513575,32.395562210513575,0.0,0.0,0.01,0.24,0.48,0.75,0.0,0.0,0.92,0.48,12.88,24.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6156.12,314.9,1071.0,606.7972285630607,318.0690297435966,622.03,84666957.50665659,9.5,31.415253240894707,449.8972544999149,185579.67269910628,0.76,141.55
23718.72,6.0,64.0,40.65507796099469,40.65507796099469,0.0,0.0,0.0,0.16,0.63,0.84,0.0,0.0,0.94,0.27,15.49,30.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9504.06,401.42,1226.43,935.8177151449344,340.3501887481658,845.0,84666957.50711352,9.5,41.40481766741366,481.7465099850279,175551.8080220791,0.84,141.55
38969.48,6.0,64.0,54.209669025833946,54.209669025833946,0.0,0.0,0.0,0.39,0.38,0.61,0.0,0.0,1.0,0.0,20.07,42.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9419.84,283.18,1280.4,851.6288301138147,414.79625097885946,846.72,84666957.50770806,9.5,38.641294461312015,586.3386137223221,239472.01083109967,0.79,141.55
27604.93,6.0,64.0,38.246769415058345,38.246769415058345,0.0,0.06,0.1,0.32,0.24,0.68,0.0,0.0,0.7,0.56,12.08,30.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4951.82,116.56,921.04,431.7134324981864,311.15308150872875,486.06,84666957.50826837,9.5,25.385532245597048,439.3939509058239,172960.44676809155,0.86,141.55
29521.99,6.0,64.0,42.2808283590366,42.2808283590366,0.0,0.01,0.03,0.0,0.79,0.97,0.0,0.0,0.91,0.83,14.44,34.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6712.59,318.08,1208.93,657.4615477560795,331.09039204807345,643.59,84666957.50875083,9.5,34.282860027933225,468.4713331394007,145535.1560007834,0.84,141.55
16008.69,6.0,64.0,6749.0927175014485,6749.0927175014485,0.0,0.0,0.1,0.41,0.23,0.59,0.0,0.0,0.55,0.47,9.11,20.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3387.83,109.99,1088.18,390.0161620083134,398.82496394709545,240.27,84666957.50913984,9.5,25.79706815226323,564.561232239067,234491.97940318103,0.93,141.55
12853.22,6.0,64.0,21.64398018721996,21.64398018721996,0.0,0.03,0.0,0.24,0.35,0.76,0.0,0.0,0.81,0.41,7.29,21.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8223.76,227.98,1233.14,819.587505469118,438.3124761106769,763.61,84666957.50991663,9.5,37.77604682591646,618.8220135939348,263285.8884129779,0.87,141.55
17161.87,6.0,64.0,23.94853282579631,23.94853282579631,0.0,0.02,0.01,0.3,0.34,0.7,0.0,0.0,0.84,0.43,6.23,26.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7644.51,418.66,1008.04,699.2134454960674,214.8185824121316,735.69,84666957.51053798,9.5,32.35902070344808,300.0090482159629,106008.79697006554,0.79,141.55
23580.97,6.0,64.0,30.0578748846216,30.0578748846216,0.0,0.0,0.02,0.54,0.24,0.44,0.0,0.0,0.77,0.42,8.75,30.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2966.24,98.43,858.53,323.5291226218742,303.7502956227624,252.92,84666957.51114011,9.5,22.92236070692352,429.64437352776537,168335.84082274177,0.85,141.55
13244.79,6.0,64.0,22.834554127946227,22.834554127946227,0.0,0.0,0.02,0.24,0.38,0.74,0.0,0.0,0.76,0.27,8.43,22.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6422.94,246.09,1094.44,594.467511512782,333.501021549762,635.55,84666957.51196761,9.5,31.544480025313348,472.1029446893613,172876.55605449193,0.8,141.55
40125.6,6.0,64.0,64.63010386697547,64.63010386697547,0.0,0.0,0.02,0.21,0.41,0.77,0.0,0.0,0.81,0.31,19.56,41.98,0.0,0.05,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8325.84,349.62,1365.9,789.921497807447,433.4399166622088,835.75,84666957.51263323,9.5,37.613821585753385,612.7682987331599,246871.13839555785,0.88,141.55
32438.6,6.0,64.0,40.51025779567758,40.51025779567758,0.0,0.0,0.0,0.56,0.25,0.44,0.0,0.0,0.95,0.19,15.68,41.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5352.7,190.18,1189.82,524.9719686624865,414.4987887538079,530.78,84666957.51331145,9.5,29.86347543180136,586.0682431124376,241482.8644071508,0.86,141.55
35535.23,6.0,64.0,43.67883227138749,43.67883227138749,0.0,0.0,0.01,0.47,0.23,0.53,0.0,0.0,0.82,0.24,18.08,41.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5184.92,120.66,1163.38,488.37514244802327,410.07199501248925,488.34,84666957.51441926,9.5,28.53162905531282,579.1004549719262,225818.799391971,0.79,141.55
18374.76,6.0,64.0,23.21798926711589,23.21798926711589,0.0,0.0,0.0,0.0,0.53,1.0,0.0,0.0,0.38,1.1,7.73,23.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5693.94,87.12,1306.14,493.125844724462,508.4173502924418,625.2,84666957.51508349,9.5,29.85121367867349,719.1582826114933,313358.73720731447,0.86,141.55
30550.7,6.0,82.4,58.05882997902751,58.05882997902751,0.0,0.0,0.0,0.27,0.33,0.73,0.0,0.0,0.65,0.46,1.82,34.88,0.0,0.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5901.24,215.98,1125.09,614.9270926782197,397.5834242635263,577.23,84666957.51585495,9.5,32.19658191811425,562.0901842271331,240917.9823276777,0.87,141.55
56056.85,6.0,87.92,88.23829525541855,88.23829525541855,0.0,0.0,0.0,0.22,0.31,0.78,0.0,0.0,0.75,0.44,13.03,54.47,0.0,0.13,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6596.89,103.76,1231.66,601.171649437379,480.3808866371858,725.29,84666957.51700027,9.5,32.37976198139663,678.8048181783768,296742.561899032,0.86,141.55
23036.14,6.0,64.0,30.470521641608425,30.470521641608425,0.0,0.0,0.01,0.45,0.28,0.54,0.0,0.0,0.84,0.3,12.41,31.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4064.92,86.25,916.55,345.2113624834058,320.48732559319,509.14,84666957.51764601,9.5,23.42107815548112,453.6759519364443,176558.94267440858,0.86,141.55
68266.19,6.0,95.28,107.97994725710994,107.97994725710994,0.0,0.0,0.02,0.13,0.4,0.86,0.0,0.0,0.66,0.23,13.46,65.97,0.0,0.17,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7999.7,210.27,1198.16,774.8571312324586,343.92642237107924,743.04,84666957.51837382,9.5,36.14732339357505,486.6238658097773,168204.69925932915,0.9,141.55
38079.51,6.0,75.04,55.894087152946994,55.894087152946994,0.0,0.03,0.02,0.31,0.33,0.67,0.0,0.0,0.65,0.78,10.98,42.13,0.0,0.06,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5100.07,222.65,732.52,514.4917542559349,182.62228587431548,481.13,84666957.51905875,9.5,26.785061952259635,257.4571635323431,82540.7528974889,0.83,141.55
105635.63,6.0,124.72,193.1002463318111,193.1002463318111,0.0,0.0,0.01,0.16,0.27,0.83,0.0,0.0,0.59,0.1,14.72,103.53,0.0,0.33,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6453.71,245.58,1080.17,620.0204972917949,306.59878185164735,618.33,84666957.51985346,9.5,30.805764887006195,432.292696166492,149071.26082847876,0.89,141.55
54819.18,6.0,64.0,53.33163651861814,53.33163651861814,0.0,0.0,0.01,0.3,0.35,0.69,0.0,0.0,0.95,0.18,24.55,56.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9262.1,294.17,1474.84,952.6658774064344,496.13464858403694,796.34,84666957.52067539,9.5,42.757416358813536,701.657665552813,293891.0157168633,0.89,141.55
14501.59,6.0,64.0,25.9841700526984,25.9841700526984,0.0,0.01,0.14,0.38,0.38,0.62,0.0,0.0,0.76,1.25,10.2,23.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1338.3,81.04,242.54,122.53312539485798,51.367649060164894,134.69,84666957.52118044,9.5,15.167241783150686,72.64253245665867,13079.497679718472,0.73,141.55
28640.26,6.0,64.0,32.54156215182,32.54156215182,0.0,0.07,0.04,0.63,0.13,0.37,0.0,0.0,0.82,0.54,12.25,35.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1961.18,54.6,381.16,145.06140127450809,140.59307328461443,227.82,84666957.52200316,9.5,14.976052206534115,199.0500029630466,88605.707454161,0.57,141.55
11847.72,6.0,64.0,21.430699535564354,21.430699535564354,0.0,0.08,0.0,0.51,0.2,0.49,0.0,0.0,0.7,1.17,6.26,21.06,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,688.44,55.1,87.51,64.08942613754495,11.170289119961534,67.82,84666957.52278377,9.5,11.274754424744565,15.820682199421055,321.37408920417823,0.78,141.55
32646.43,6.0,64.0,34.53448235864252,34.53448235864252,0.0,0.0,0.06,0.57,0.25,0.43,0.0,0.0,0.89,0.71,13.36,42.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2632.41,83.56,536.57,245.46746990793005,198.30900591272493,277.93,84666957.52338198,9.5,18.86738466109123,280.2419857279696,121515.02243490302,0.85,141.55
20914.72,6.0,64.0,27.47699552992885,27.47699552992885,0.0,0.0,0.05,0.12,0.49,0.88,0.0,0.0,0.95,0.27,14.18,31.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,11292.97,510.99,1415.48,1051.7596179609866,383.0319336151728,1110.37,84666957.52455375,9.5,44.47340416944705,541.2284734194578,213474.3311991479,0.77,141.55
14315.28,6.0,64.0,18.96418817488549,18.96418817488549,0.0,0.0,0.26,0.12,0.35,0.85,0.0,0.0,0.69,1.12,8.96,21.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9020.16,389.42,1305.02,873.1227290661263,342.24628877290377,797.24,84666957.52513851,9.5,38.78817223538405,483.2710888904836,166078.68131403954,0.81,141.55
8268.71,6.0,64.0,13.681122543338397,13.681122543338397,0.0,0.01,0.12,0.13,0.4,0.8,0.0,0.0,0.28,1.13,3.76,16.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2635.11,88.86,778.33,284.41730093775334,264.7524151397098,236.86,84666957.52553636,9.5,21.9541926692617,374.97527289274217,137803.7737879576,0.91,141.55
42242.17,6.0,64.0,40.79256585752341,40.79256585752341,0.0,0.0,0.1,0.22,0.44,0.68,0.0,0.0,0.78,0.6,20.02,45.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6869.44,205.64,1436.85,699.789269154607,501.5420288415917,620.81,84666957.52637085,9.5,35.81209193345687,708.4832395731432,301487.3813548874,0.89,141.55
6378.24,6.0,64.0,14.852898299127942,14.852898299127942,0.0,0.02,0.0,0.11,0.47,0.89,0.0,0.0,0.63,1.11,6.58,15.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4490.07,109.26,866.79,432.4338241915892,313.2567124289714,413.16,84666957.52699934,9.5,26.26373110173902,442.6309435120288,175289.84199126103,0.83,141.55
13057.94,6.0,64.0,20.523913900866123,20.523913900866123,0.0,0.09,0.0,0.28,0.39,0.72,0.0,0.0,0.68,1.22,10.25,23.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3795.07,80.06,1214.69,323.0688908355147,426.4288916165878,371.19,84666957.52748944,9.5,24.14258216132336,602.3512748503128,235984.60264223244,0.88,141.55
41633.78,6.0,64.0,42.45456533645834,42.45456533645834,0.0,0.0,0.06,0.18,0.44,0.81,0.0,0.0,0.89,0.27,22.01,46.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7937.95,241.67,1395.94,743.9505292839685,484.3967555860698,824.66,84666957.52801165,9.5,37.24572004409915,684.2052552409143,280856.76787673985,0.9,141.55
23622.05,6.0,64.0,27.66831199003437,27.66831199003437,0.0,0.0,0.0,0.27,0.43,0.73,0.0,0.0,0.89,0.44,13.75,34.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9837.74,260.92,1423.7,932.32355044083,495.7835759807287,867.63,84666957.52868813,9.5,42.10910559154864,701.178187290874,293413.9320159857,0.88,141.55
19330.89,6.0,65.84,26.31800035776921,26.31800035776921,0.0,0.0,0.03,0.34,0.33,0.66,0.0,0.0,0.68,0.54,10.26,29.85,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9805.65,399.99,1369.99,907.9684025440932,420.8664184551467,940.3,84666957.52947356,9.5,40.40174536483359,593.9581406590041,265590.1696885733,0.67,141.55
20023.76,6.0,64.0,25.673402862180787,25.673402862180787,0.0,0.01,0.05,0.01,0.51,0.99,0.0,0.0,0.73,0.72,13.52,29.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,13873.39,757.23,1514.0,1356.9379083041997,274.9588161932442,1241.12,84666957.53029564,9.5,52.01973306849858,388.982240424058,117983.06281508035,0.79,141.55
30053.88,6.0,67.68,35.24482197338863,35.24482197338863,0.0,0.11,0.04,0.22,0.36,0.78,0.0,0.0,0.76,0.8,13.95,36.99,0.0,0.02,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6074.76,101.2,1211.16,573.5115967208745,494.7728613744741,627.16,84666957.5308008,9.5,31.47551001352903,699.1633323321287,324931.02839287044,0.93,141.55
23628.37,6.0,64.0,27.80031281461948,27.80031281461948,0.0,0.02,0.04,0.65,0.18,0.34,0.0,0.0,0.91,0.83,14.21,30.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3395.22,117.82,744.64,337.0169685801385,251.9122613871284,329.23,84666957.53149198,9.5,21.96191462359219,356.3878583556505,144323.45448291095,0.7,141.55
7792.94,6.0,64.0,14.278191691223435,14.278191691223435,0.0,0.01,0.0,0.47,0.33,0.53,0.0,0.0,0.68,1.14,4.34,18.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7074.68,301.08,1317.82,748.5515057323137,403.1512145329572,657.61,84666957.53219575,9.5,35.93460850023527,569.0088183568367,212895.37980439988,0.82,141.55
8900.29,6.0,64.0,16.157879676856357,16.157879676856357,0.0,0.01,0.01,0.48,0.32,0.52,0.0,0.0,0.83,1.03,7.45,18.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6788.39,261.07,920.59,673.0549173932362,265.5791661339596,602.88,84666957.53319232,9.5,32.04135062443212,375.5175152174672,129700.0048199222,0.89,141.55
8984.61,6.0,64.0,19.43878249326883,19.43878249326883,0.0,0.03,0.1,0.64,0.17,0.36,0.0,0.0,0.84,1.07,10.19,19.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1116.33,64.89,196.61,95.4752248574439,45.19229920967993,152.85,84666957.53398104,9.5,13.060698253240252,63.93312195729984,18057.599972226577,0.56,141.55
16934.21,6.0,64.0,20.949146400254723,20.949146400254723,0.0,0.01,0.0,0.12,0.58,0.88,0.0,0.0,0.8,0.75,9.82,26.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,12006.26,689.3,1507.62,1183.4899699716775,345.5706319189335,1097.56,84666957.53459741,9.5,48.20463975080416,487.99707543532486,143056.68728743037,0.91,141.55
13755.65,6.0,64.0,18.578805469134004,18.578805469134004,0.0,0.03,0.01,0.19,0.47,0.8,0.0,0.0,0.69,0.95,8.73,22.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6246.74,290.78,1014.98,603.3456540769602,269.92386505210504,650.15,84666957.53561452,9.5,31.21549425747793,381.6159059919888,129183.43407552612,0.86,141.55
10909.05,6.0,64.0,17.87133865747053,17.87133865747053,0.0,0.0,0.06,0.16,0.5,0.84,0.0,0.0,0.77,1.33,7.07,21.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3831.78,80.72,603.09,326.9812776319827,235.00694798757613,369.59,84666957.53626542,9.5,23.096723839697912,332.53192559300004,143676.7575367893,0.75,141.55
20707.32,6.0,64.0,23.042626612111995,23.042626612111995,0.0,0.02,0.07,0.46,0.19,0.54,0.0,0.0,0.77,1.46,11.76,26.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4680.45,112.3,702.92,463.1449688988772,215.2687008913065,441.35,84666957.53728266,9.5,24.93998514207057,303.6034689947289,113856.56373516996,0.85,141.55
38416.38,6.0,65.84,31.82017085619803,31.82017085619803,0.0,0.0,0.14,0.18,0.28,0.68,0.0,0.0,0.66,1.03,15.04,40.36,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8654.15,326.78,1400.16,884.9844936664642,445.9869874513126,693.42,84666957.53814928,9.5,40.184518895648935,630.8292403518847,272882.7615994335,0.77,141.55
18668.82,6.0,64.0,21.804945102664245,21.804945102664245,0.0,0.01,0.03,0.34,0.24,0.66,0.0,0.0,0.7,0.76,10.38,28.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5738.22,193.76,1039.18,559.247998162699,366.137323037313,511.21,84666957.53860119,9.5,29.95925039501349,518.0409653380615,224983.0119784077,0.88,141.55
